id,english_term,target_term,hindi_term,english_sentence,target_sentence,hindi_sentence,target_lang,source,needs_manual_review
hi_raw_Electrician (Tr_0273,earthing,अर्थिंग,अर्थिंग,Protective Multiple Earthing,Protective Multiple अर्थिंग,Protective Multiple अर्थिंग,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0224,fuse,फ्यूज,फ्यूज,"• connect the fuse, MCB and test for over load & short circuit fault","• connect the फ्यूज, MCB and test for over load & short circuit fault","• connect the फ्यूज, MCB and test for over load & short circuit fault",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0292,voltage,वोल्टेज,वोल्टेज,y excess voltage to electromagnet,y excess वोल्टेज to electromagnet,y excess वोल्टेज to electromagnet,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0138,insulation,इन्सुलेशन,इन्सुलेशन,• Insulation ta,• इन्सुलेशन ta,• इन्सुलेशन ta,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0172,voltage,वोल्टेज,वोल्टेज,"4 Check the initial specific gravity of electrolyte of each cell with hydrometer, and measure the battery voltage","4 Check the initial specific gravity of electrolyte of each cell with hydrometer, and measure the battery वोल्टेज","4 Check the initial specific gravity of electrolyte of each cell with hydrometer, and measure the battery वोल्टेज",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0088,resistance,प्रतिरोध,प्रतिरोध,"otal resistance, current and voltage drop","otal प्रतिरोध, current and voltage drop","otal प्रतिरोध, current and voltage drop",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0197,voltage,वोल्टेज,वोल्टेज,6 Record the readings of open circuit voltage & current in voltmeter and ammeter,6 Record the readings of open circuit वोल्टेज & current in voltmeter and ammeter,6 Record the readings of open circuit वोल्टेज & current in voltmeter and ammeter,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0247,resistance,प्रतिरोध,प्रतिरोध,EXERCISE 24 : To measure the earth resistance by earth,EXERCISE 24 : To measure the earth प्रतिरोध by earth,EXERCISE 24 : To measure the earth प्रतिरोध by earth,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0079,voltage,वोल्टेज,वोल्टेज,EXERCISE 6: To measure the voltage & current in series,EXERCISE 6: To measure the वोल्टेज & current in series,EXERCISE 6: To measure the वोल्टेज & current in series,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0230,fuse,फ्यूज,फ्यूज,2 Make the connection of fuses in simple electrical circuit,2 Make the connection of फ्यूजs in simple electrical circuit,2 Make the connection of फ्यूजs in simple electrical circuit,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0319,voltage,वोल्टेज,वोल्टेज,1 Charging: at the time of charging capacitor voltage inc,1 Charging: at the time of charging capacitor वोल्टेज inc,1 Charging: at the time of charging capacitor वोल्टेज inc,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0158,voltage,वोल्टेज,वोल्टेज,Measure the voltage drop and calculate internal resista,Measure the वोल्टेज drop and calculate internal resista,Measure the वोल्टेज drop and calculate internal resista,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0154,voltage,वोल्टेज,वोल्टेज,Measure the voltage drop and calculate internal resista,Measure the वोल्टेज drop and calculate internal resista,Measure the वोल्टेज drop and calculate internal resista,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0215,conduit,कंड्यूट,कंड्यूट,• PVC conduit pipe & accessories,• PVC कंड्यूट pipe & accessories,• PVC कंड्यूट pipe & accessories,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0310,voltmeter,वोल्टमीटर,वोल्टमीटर,5 Observe the voltmeter reading at equal intervals of time,5 Observe the वोल्टमीटर reading at equal intervals of time,5 Observe the वोल्टमीटर reading at equal intervals of time,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0191,voltage,वोल्टेज,वोल्टेज,The electrical power output of solar cells/PV modules is calculated by the product of open circuit voltage (VOC),The electrical power output of solar cells/PV modules is calculated by the product of open circuit वोल्टेज (VOC),The electrical power output of solar cells/PV modules is calculated by the product of open circuit वोल्टेज (VOC),hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0008,fuse,फ्यूज,फ्यूज,"22 To identify protective fuse, MCB, ELCB and testing 42","22 To identify protective फ्यूज, MCB, ELCB and testing 42","22 To identify protective फ्यूज, MCB, ELCB and testing 42",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0250,earthing,अर्थिंग,अर्थिंग,• measure the earth resistance of earthing point,• measure the earth resistance of अर्थिंग point,• measure the earth resistance of अर्थिंग point,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0136,insulation,इन्सुलेशन,इन्सुलेशन,Remove the insulation of 1,Remove the इन्सुलेशन of 1,Remove the इन्सुलेशन of 1,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0036,voltage,वोल्टेज,वोल्टेज,Multi meter must be used carefully and do not measure high voltage & current,Multi meter must be used carefully and do not measure high वोल्टेज & current,Multi meter must be used carefully and do not measure high वोल्टेज & current,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0258,resistance,प्रतिरोध,प्रतिरोध,TASK 3 : Measure the earth resistance of Earthing p oint,TASK 3 : Measure the earth प्रतिरोध of Earthing p oint,TASK 3 : Measure the earth प्रतिरोध of Earthing p oint,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0213,conduit,कंड्यूट,कंड्यूट,Fix the PVC conduit pipes with saddles on wiring board as per wiring layout,Fix the PVC कंड्यूट pipes with saddles on wiring board as per wiring layout,Fix the PVC कंड्यूट pipes with saddles on wiring board as per wiring layout,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0040,voltage,वोल्टेज,वोल्टेज,"• identify the discharge rod, check the voltage and insula","• identify the discharge rod, check the वोल्टेज and insula","• identify the discharge rod, check the वोल्टेज and insula",hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0111,voltage,वोल्टेज,वोल्टेज,EXERCISE 8 : Measure the current and voltage in,EXERCISE 8 : Measure the current and वोल्टेज in,EXERCISE 8 : Measure the current and वोल्टेज in,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0143,voltage,वोल्टेज,वोल्टेज,7 Switch ON the supply and slowly increase the voltage i,7 Switch ON the supply and slowly increase the वोल्टेज i,7 Switch ON the supply and slowly increase the वोल्टेज i,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0281,neutral wire,न्यूट्रल तार,न्यूट्रल तार,nt and main neutral wire,nt and main न्यूट्रल तार,nt and main न्यूट्रल तार,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0016,single phase,सिंगल फेज,सिंगल फेज,41 To measure the transformation ratio of single phase transformer 82,41 To measure the transformation ratio of सिंगल फेज transformer 82,41 To measure the transformation ratio of सिंगल फेज transformer 82,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0175,voltage,वोल्टेज,वोल्टेज,arging voltage & current valu,arging वोल्टेज & current valu,arging वोल्टेज & current valu,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0290,ac supply,एसी आपूर्ति,एसी आपूर्ति,AC supply through an auto transformer,एसी आपूर्ति through an auto transformer,एसी आपूर्ति through an auto transformer,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0299,ammeter,अमीटर,अमीटर,• Ammeter 100mA MC - 1,• अमीटर 100mA MC - 1,• अमीटर 100mA MC - 1,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0206,voltage,वोल्टेज,वोल्टेज,No Radiation Voltage,No Radiation वोल्टेज,No Radiation वोल्टेज,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0086,voltmeter,वोल्टमीटर,वोल्टमीटर,e of lamps / resisters and note voltmeter & Ammeter readings,e of lamps / resisters and note वोल्टमीटर & Ammeter readings,e of lamps / resisters and note वोल्टमीटर & Ammeter readings,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0245,fuse,फ्यूज,फ्यूज,propriate rating of fuse/MCB’,propriate rating of फ्यूज/MCB’,propriate rating of फ्यूज/MCB’,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
hi_raw_Electrician (Tr_0137,insulation,इन्सुलेशन,इन्सुलेशन,skin the insulation of pvc copper wire and cleaning,skin the इन्सुलेशन of pvc copper wire and cleaning,skin the इन्सुलेशन of pvc copper wire and cleaning,hin_Deva,data/raw/Electrician (Trade Practical).txt,True
